Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	181.39931	0.31592	0.0175	0.3153	0.00771
FLT1	12	181.39986	0.31954	0.01207	0.31915	0.00757
FLT1	12	181.40041	0.32165	0.0165	0.32098	0.01126
FLT1	12	181.40097	0.32264	0.01798	0.32195	0.01077
FLT1	12	181.40152	0.32445	0.01146	0.32403	0.0097
FLT1	12	181.40208	0.32417	0.01288	0.32379	0.00749
FLT1	12	181.40263	0.32708	0.01531	0.32667	0.00457
FLT1	12	181.40318	0.32274	0.01377	0.32237	0.00353
FLT1	12	181.40375	0.32363	0.01642	0.32313	0.00551
FLT1	12	181.4043	0.32731	0.01441	0.32689	0.00579
FLT1	12	181.40486	0.3397	0.01615	0.33926	0.00307
FLT1	12	181.40541	0.32875	0.02078	0.32808	8.5E-4
FLT1	12	181.40596	0.33111	0.01768	0.33061	9.3E-4
FLT1	12	181.40652	0.32938	0.02191	0.3285	0.00837
FLT1	12	181.40707	0.33278	0.0196	0.33208	0.00784
FLT1	12	181.40764	0.32968	0.0185	0.32901	0.00901
FLT1	12	181.40819	0.33117	0.02271	0.33024	0.00926
FLT1	12	181.40875	0.33715	0.02159	0.33639	0.00575
FLT1	12	181.4093	0.33595	0.01863	0.33534	0.00635
FLT1	12	181.40985	0.3263	0.01604	0.32583	0.00413
FLT1	12	181.41042	0.3322	0.0155	0.33178	-6E-5
FLT1	12	181.41096	0.32386	0.01162	0.32358	7.5E-4
FLT1	12	181.41153	0.32512	0.0139	0.32478	-3E-5
FLT1	12	181.41208	0.31529	0.0237	0.31424	0.00752
FLT1	12	181.41263	0.32527	0.01048	0.32504	0.00437
FLT1	12	181.41319	0.32874	0.02023	0.32801	-0.00644
FLT1	12	181.41374	0.32502	0.00936	0.32485	0.00182
FLT1	12	181.41431	0.32109	0.02124	0.32021	0.00822
FLT1	12	181.41486	0.32482	0.01504	0.32442	0.00362
FLT1	12	181.41541	0.32848	0.01201	0.32822	0.00262
FLT1	12	181.41597	0.32591	0.0124	0.32562	-5.3E-4
FLT1	12	181.41652	0.32561	0.01506	0.32517	0.00167
FLT1	12	181.41708	0.32707	0.01383	0.32656	0.00993
FLT1	12	181.41763	0.32535	0.0151	0.32458	0.01467
FLT1	12	181.41818	0.32361	0.01544	0.32296	0.01254
FLT1	12	181.41875	0.32614	0.01717	0.32547	0.01091
FLT1	12	181.4193	0.32559	0.01325	0.3252	0.00738
FLT1	12	181.41986	0.32125	0.01544	0.32081	0.00474
FLT1	12	181.42041	0.32549	0.01963	0.32477	0.00659
FLT1	12	181.42097	0.31762	0.01895	0.31623	0.02
FLT1	12	181.42152	0.32624	0.0124	0.32587	0.00462
FLT1	12	181.42207	0.32597	0.01274	0.32566	-2.4E-4
FLT1	12	181.42264	0.31934	0.00392	0.31928	-0.00114
FLT1	12	181.42319	0.32413	0.01159	0.32387	-0.00159
FLT1	12	181.42375	0.33407	0.01556	0.33367	-7.2E-4
FLT1	12	181.4243	0.32844	0.01438	0.32808	-6.2E-4
FLT1	12	181.42485	0.32911	0.01429	0.32874	2.7E-4
FLT1	12	181.42542	0.32765	0.00969	0.32743	-0.00481
FLT1	12	181.42596	0.32348	0.00803	0.32332	0.00147
FLT1	12	181.42653	0.32407	0.00501	0.32389	0.00307
FLT1	12	181.42708	0.33122	0.01275	0.3309	0.003
FLT1	12	181.42763	0.33491	0.01122	0.33463	0.00355
FLT1	12	181.42819	0.32839	0.00626	0.32824	0.00371
FLT1	12	181.42874	0.33096	0.01102	0.33065	0.00721
FLT1	12	181.42931	0.33284	0.00497	0.33263	0.00922
FLT1	12	181.42986	0.33135	0.0024	0.33107	0.00984
FLT1	12	181.4304	0.33509	0.00338	0.3348	0.01213
FLT1	12	181.43097	0.33779	0.00946	0.33756	0.00363
FLT1	12	181.43152	0.33835	0.00993	0.33808	0.00801
FLT1	12	181.43208	0.32996	0.00377	0.32973	0.01071
FLT1	12	181.43263	0.33	0.00623	0.32983	0.00691
FLT1	12	181.4332	0.32691	0.00994	0.32667	0.00467
FLT1	12	181.43375	0.32306	0.0116	0.32273	0.0081
FLT1	12	181.4343	0.33071	0.00242	0.33068	0.0016
FLT1	12	181.43486	0.3225	0.00151	0.32225	0.01066
FLT1	12	181.43541	0.33224	0.00289	0.33212	0.00787
FLT1	12	181.43597	0.335	0.00153	0.33494	0.00426
FLT1	12	181.51707	0.33048	0.00699	0.33033	0.00234
FLT1	12	181.51819	0.34896	0.01309	0.34868	0.00126
FLT1	12	181.51874	0.34799	0.00727	0.34788	0.00366
FLT1	12	181.5193	0.34659	0.01084	0.34628	0.00835
FLT1	12	181.51985	0.34339	0.00782	0.3432	0.00483
FLT1	12	181.52042	0.34912	0.00989	0.34887	0.00748
FLT1	12	181.52097	0.34921	0.01046	0.34895	0.00773
FLT1	12	181.52153	0.3436	0.00165	0.34349	0.00792
FLT1	12	181.52208	0.34497	0.00464	0.34487	0.00592
FLT1	12	181.52263	0.35153	0.01009	0.35115	0.01105
FLT1	12	181.52319	0.35133	0.0123	0.35089	0.01174
FLT1	12	181.52374	0.35716	0.00491	0.35697	0.009
FLT1	12	181.52431	0.35818	0.00159	0.35784	0.01421
FLT1	12	181.52486	0.35544	-6.6E-4	0.35522	0.0121
FLT1	12	181.52541	0.35396	1.4E-4	0.35384	0.00836
FLT1	12	181.52597	0.35138	-2.7E-4	0.35106	0.0127
FLT1	12	181.52652	0.35751	0.01067	0.35722	0.00922
FLT1	12	181.52708	0.35386	0.00438	0.35374	0.00552
FLT1	12	181.52763	0.35518	0.01073	0.35491	0.00786
FLT1	12	181.52818	0.353	0.00951	0.35277	0.00772
FLT1	12	181.52875	0.35486	0.01327	0.35454	0.00229
FLT1	12	181.5293	0.35231	0.01919	0.3517	0.00475
FLT1	12	181.52986	0.34912	0.01522	0.34876	0.00251
FLT1	12	181.53041	0.35004	0.01189	0.3498	0.00226
FLT1	12	181.53096	0.34878	0.01162	0.34855	0.0025
FLT1	12	181.53152	0.35201	0.01188	0.35169	0.00361
FLT1	12	181.53207	0.3547	0.00312	0.35466	7E-5
FLT1	12	181.53264	0.36142	0.00314	0.36129	0.0056
FLT1	12	181.53319	0.36072	0.00378	0.36051	0.01158
FLT1	12	181.53375	0.35726	0.00426	0.35696	0.01165
FLT1	12	181.5343	0.34952	0.00192	0.34922	0.01255
FLT1	12	181.53485	0.35145	0.00794	0.35089	0.01735
FLT1	12	181.53542	0.3493	0.00866	0.34828	0.02381
FLT1	12	181.53596	0.35262	0.009	0.35198	0.0191
FLT1	12	181.53653	0.35351	0.00888	0.35282	0.01784
FLT1	12	181.53708	0.34877	0.01795	0.34785	0.01579
FLT1	12	181.53763	0.34264	0.00493	0.34216	0.01724
FLT1	12	181.53819	0.34429	0.01205	0.34368	0.01618
FLT1	12	181.53874	0.34133	0.00548	0.3408	0.01787
FLT1	12	181.53931	0.34167	0.0116	0.34124	0.01129
FLT1	12	181.53986	0.34343	0.01083	0.34308	0.00835
FLT1	12	181.54041	0.34623	0.01086	0.34574	0.01452
FLT1	12	181.54097	0.34228	0.01274	0.34167	0.01535
FLT1	12	181.54152	0.34215	0.01272	0.34175	0.00857
FLT1	12	181.54208	0.34625	0.00808	0.34577	0.01546
FLT1	12	181.54263	0.34752	0.00788	0.34706	0.01569
FLT1	12	181.54318	0.34552	0.00267	0.34528	0.01159
FLT1	12	181.54375	0.35246	0.01428	0.35202	0.00366
FLT1	12	181.5443	0.35341	0.01152	0.3531	0.00249
FLT1	12	181.54486	0.35007	0.01018	0.34974	0.00928
FLT1	12	181.54541	0.3559	0.00712	0.3558	0.0034
FLT1	12	181.54597	0.35244	0.01177	0.35218	0.00243
FLT1	12	181.54652	0.34443	0.00981	0.34425	-8.6E-4
FLT1	12	181.54707	0.33754	0.0106	0.33727	0.00673
FLT1	12	181.54764	0.34415	0.00944	0.34395	-1.4E-4
FLT1	12	181.54819	0.34802	0.00653	0.34789	0.00184
FLT1	12	181.54875	0.35186	0.01145	0.35163	0.00403
FLT1	12	181.5493	0.34892	0.01923	0.3483	0.00528
FLT1	12	181.54985	0.34562	0.009	0.34544	0.00591
FLT1	12	181.55042	0.34511	0.00912	0.34485	0.00704
FLT1	12	181.55096	0.34886	0.01342	0.34853	0
FLT1	12	181.55153	0.34965	0.01094	0.34938	0.00276
FLT1	12	181.55208	0.35422	0.0077	0.35407	0.00594
FLT1	12	181.55263	0.35668	0.00966	0.35639	0.00821
FLT1	12	181.55319	0.34993	0.01263	0.34953	0.00885
FLT1	12	181.55374	0.35174	0.01114	0.35148	0.00584
FLT1	12	181.55431	0.34945	0.00835	0.34924	0.00803
FLT1	12	181.55486	0.35417	0.0028	0.35407	0.0061
FLT1	12	181.5554	0.35156	0.01341	0.35126	0.00298
FLT1	12	181.55597	0.35063	0.01117	0.3504	0.00357
